Company,TypeName,Inches,Ram,OpSys,Weight,Price,Cpu_brand_temp,Gpu_brand_temp,Touchscreen,IPS,X_res,PPI,SSD,HDD,Hybrid,Cpu_brand,Cpu_tier,Cpu_speed,Gpu_brand,Dedicated_gpu
Dell,2 in 1 Convertible,17.3,16,Windows 10,2.77,11.470557693018055,Intel,Nvidia,1,0,1920,127.33567457123112,512,0,0,Intel,i7,2.7,nvidia,1
HP,Notebook,14.0,4,Windows 7,1.54,10.978634456594794,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.3,intel,0
Asus,Gaming,15.6,16,Windows 10,2.5,11.353331664871686,Intel,Nvidia,0,1,1920,141.21199808219862,256,1024,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,14.0,4,Windows 10,1.6,10.74980636238115,Intel,Intel,0,0,1366,111.93520355955212,0,500,0,Intel,i5,2.5,intel,0
Asus,Gaming,15.6,16,Windows 10,2.34,11.727044416809726,Intel,Nvidia,0,1,1920,141.21199808219862,256,1024,0,Intel,i7,2.6,nvidia,1
Lenovo,Notebook,15.6,8,No OS,2.3,10.326479497678788,Intel,Intel,0,1,1920,141.21199808219862,256,0,0,Intel,i5,2.5,intel,0
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,11.478309589260354,Intel,Intel,1,0,3200,276.053530085501,256,0,0,Intel,i5,1.2,intel,0
Dell,Notebook,15.6,4,Linux,2.2,9.756362468645353,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,other,1.6,intel,0
HP,Notebook,15.6,4,Windows 10,1.86,9.964569481536397,AMD,AMD,0,0,1366,100.45466986113652,0,500,0,AMD,other,2.5,amd,1
Lenovo,Notebook,15.6,6,Windows 10,2.4,10.319474445348318,Intel,Nvidia,0,0,1920,141.21199808219862,128,0,0,Intel,i3,2.3,nvidia,1
Lenovo,Notebook,14.0,8,Windows 10,1.9,10.952859875889436,Intel,Intel,0,1,1920,157.3505121487356,256,0,0,Intel,i5,2.3,intel,0
Dell,Notebook,15.6,4,Windows 10,2.2,10.07140533794855,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,other,1.6,intel,0
Asus,Notebook,15.6,4,Windows 10,2.0,9.801616497179607,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,celeron,1.1,intel,0
Asus,Gaming,17.3,16,Windows 10,4.0,11.525180069637228,Intel,Nvidia,0,1,1920,127.33567457123112,128,1024,0,Intel,i7,2.6,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.29,10.170004720212974,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i3,2.5,intel,0
Lenovo,Notebook,15.6,8,Windows 7,2.32,10.772405714978468,Intel,AMD,0,0,1920,141.21199808219862,0,0,1,Intel,i7,2.5,amd,1
MSI,Gaming,15.6,8,Windows 10,2.4,11.089532407259076,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.6,nvidia,1
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,10.700629204139668,Intel,Intel,1,0,1920,157.3505121487356,128,0,0,Intel,i5,2.3,intel,0
Asus,Ultrabook,13.3,8,Windows 10,1.2,10.567260503819892,Intel,Intel,0,1,1920,165.6321180513006,512,0,0,Intel,other,0.9,intel,0
Dell,Notebook,15.6,6,Windows 10,2.3,10.104652126020449,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.4,intel,0
Acer,Notebook,15.6,4,Linux,2.4,9.642052656072376,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,celeron,1.6,intel,0
Dell,Notebook,15.6,2,Windows 10,2.2,9.913146751905726,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,celeron,1.6,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.6,10.776864937870439,Intel,Nvidia,0,1,1920,141.21199808219862,0,1024,0,Intel,i7,2.6,nvidia,1
HP,Notebook,15.6,6,Windows 10,2.04,10.285495247547502,AMD,AMD,0,0,1920,141.21199808219862,0,0,1,AMD,other,2.9,amd,1
Dell,Notebook,15.6,8,Linux,2.3,10.6676556480453,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i7,2.7,amd,1
Asus,Notebook,15.6,4,Windows 10,2.2,10.555282639764934,Intel,Nvidia,0,0,1366,100.45466986113652,0,500,0,Intel,i7,2.5,nvidia,1
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,10.433928727277085,Intel,Intel,1,1,1920,157.3505121487356,128,0,0,Intel,i7,2.5,intel,0
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,11.288127045116099,Intel,Intel,1,1,3200,276.053530085501,512,0,0,Intel,i7,2.5,intel,0
HP,Notebook,15.6,6,Windows 10,2.19,10.614153381548173,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i7,2.5,amd,1
