Company,TypeName,Inches,Ram,OpSys,Weight,Price,Cpu_brand_temp,Gpu_brand_temp,Touchscreen,IPS,X_res,Y_res,PPI,SSD,HDD,Flash,Hybrid,Cpu_brand,Cpu_tier,Cpu_speed,Gpu_brand,Dedicated_gpu
HP,Notebook,15.6,8,Windows 10,1.96,36177.12,Intel,Intel,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.5,intel,0
HP,Notebook,15.6,16,Windows 10,2.1,61751.52,Intel,Intel,0,0,1920,1080,141.21199808219862,512,0,0,0,Intel,i7,1.8,intel,0
Asus,Notebook,15.6,4,Windows 10,2.2,19660.32,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,celeron,1.6,intel,0
Lenovo,Notebook,15.6,4,No OS,2.1,21205.44,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.3,intel,0
Lenovo,Notebook,15.6,8,No OS,2.2,37775.52,Intel,Nvidia,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.7,nvidia,1
Asus,Notebook,14.0,4,Windows 10,2.0,40972.32,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i3,2.4,intel,0
Lenovo,Notebook,15.6,4,Windows 7,2.32,43956.0,Intel,Intel,0,0,1920,1080,141.21199808219862,0,0,0,1,Intel,i7,2.5,intel,0
Lenovo,Gaming,15.6,16,Windows 10,3.31,69530.4,Intel,Nvidia,0,1,1920,1080,141.21199808219862,512,0,0,0,Intel,i7,2.6,nvidia,1
MSI,Gaming,15.6,16,Windows 10,1.91,114731.5536,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.6,nvidia,1
HP,Notebook,15.6,4,Windows 10,2.07,34632.0,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i3,2.3,intel,0
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.36,87219.36,Intel,Intel,1,1,2560,1440,209.8006828649808,256,0,0,0,Intel,i5,2.3,intel,0
Lenovo,Ultrabook,15.6,6,Windows 10,1.54,44275.68,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,15.6,8,Linux,1.98,47686.1328,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.7,nvidia,1
Acer,Notebook,15.6,4,Windows 10,2.1,17742.239999999998,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,celeron,2.5,intel,0
HP,Notebook,15.6,6,Windows 10,2.18,42570.72,Intel,Nvidia,0,1,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.6,nvidia,1
Asus,Gaming,15.6,8,Windows 10,2.591,48431.52,Intel,Nvidia,0,1,1920,1080,141.21199808219862,256,1024,0,0,Intel,i7,2.6,nvidia,1
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.09,62817.12,Intel,Intel,1,0,1920,1080,141.21199808219862,512,0,0,0,Intel,i7,2.7,intel,0
Acer,Notebook,15.6,4,Windows 10,2.23,36816.48,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.5,nvidia,1
Dell,Ultrabook,13.3,8,Linux,1.23,58554.72,Intel,Intel,1,0,3200,1800,276.053530085501,256,0,0,0,Intel,i5,2.4,intel,0
Acer,Gaming,17.3,16,Windows 10,4.2,138474.72,Intel,Nvidia,0,1,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.8,nvidia,1
Lenovo,Gaming,15.6,8,Windows 10,2.4,43636.32,Intel,Nvidia,0,1,1920,1080,141.21199808219862,0,1024,0,0,Intel,i5,2.5,nvidia,1
Samsung,2 in 1 Convertible,12.3,4,Chrome OS,1.15,35111.52,Samsung,ARM,1,1,2400,1600,234.50740003017813,0,0,32,0,Samsung,other,2.0,other,0
HP,Notebook,15.6,4,Windows 10,1.86,25840.8,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.5,intel,0
Apple,Ultrabook,12.0,8,Mac OS X,0.92,61964.64,Intel,Intel,0,1,2304,1440,226.41554716935852,0,0,256,0,Intel,other,1.1,intel,0
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,63882.72,Intel,Intel,1,1,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.5,intel,0
HP,Notebook,15.6,12,Windows 10,2.21,70702.56,Intel,Nvidia,0,1,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,4,No OS,1.9,19607.04,Intel,AMD,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i3,2.5,amd,1
Asus,Gaming,17.3,16,Windows 10,4.3,114552.0,Intel,Nvidia,0,1,1920,1080,127.33567457123111,512,1024,0,0,Intel,i7,2.6,nvidia,1
Acer,Notebook,15.6,4,Linux,2.1,14492.16,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,celeron,2.5,intel,0
MSI,Gaming,17.3,16,Windows 10,2.43,109165.392,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.3,26586.72,Intel,AMD,0,0,1366,768,100.45466986113651,128,0,0,0,Intel,i3,2.0,amd,1
Lenovo,Notebook,15.6,8,No OS,2.2,33513.119999999995,Intel,Nvidia,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i7,2.5,nvidia,1
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.0,68464.8,Intel,Intel,1,0,1920,1080,141.21199808219862,512,0,0,0,Intel,i7,1.8,intel,0
Dell,Ultrabook,13.3,16,Windows 10,1.2,142790.4,Intel,Intel,1,0,3200,1800,276.053530085501,512,0,0,0,Intel,i7,2.7,intel,0
Asus,Gaming,15.6,8,Windows 10,2.2,62284.32,Intel,Nvidia,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.6,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.36,47365.92,Intel,AMD,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.5,amd,1
HP,Notebook,15.6,8,Windows 10,1.91,30849.12,Intel,Intel,0,0,1366,768,100.45466986113651,256,0,0,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.2,15930.72,AMD,AMD,0,0,1366,768,100.45466986113651,0,500,0,0,AMD,other,2.2,amd,1
Acer,Notebook,17.3,8,Windows 10,3.3,33513.119999999995,Intel,Nvidia,0,0,1600,900,106.11306214269258,0,1024,0,0,Intel,i3,2.0,nvidia,1
Asus,Gaming,15.6,16,Windows 10,2.2,130482.72,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,1024,0,0,Intel,i7,2.8,nvidia,1
Apple,Ultrabook,12.0,8,Mac OS X,0.92,68145.12,Intel,Intel,0,1,2304,1440,226.41554716935852,0,0,512,0,Intel,other,1.2,intel,0
Asus,Notebook,15.6,16,Windows 10,2.2,93186.72,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.8,nvidia,1
MSI,Gaming,17.3,16,Windows 10,2.43,103842.1872,Intel,Nvidia,0,1,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.6,nvidia,1
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.191,53226.72,Intel,Intel,1,1,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.5,intel,0
Asus,Gaming,17.3,16,Windows 10,2.9,103842.72,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.8,nvidia,1
Acer,Netbook,11.6,2,Chrome OS,1.3,9270.72,Intel,Intel,0,0,1366,768,135.0942111925629,32,0,0,0,Intel,celeron,1.5,intel,0
Acer,Notebook,17.3,4,Windows 10,3.3,31861.44,Intel,Nvidia,0,0,1600,900,106.11306214269258,0,1024,0,0,Intel,i3,2.5,nvidia,1
Lenovo,Notebook,17.3,8,No OS,2.8,28717.92,Intel,Intel,0,0,1600,900,106.11306214269258,0,1024,0,0,Intel,i5,2.5,intel,0
Lenovo,Gaming,15.6,8,Windows 10,2.6,67772.16,Intel,Nvidia,0,1,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.6,nvidia,1
Acer,2 in 1 Convertible,14.0,8,Windows 10,1.2,61218.72,Intel,Intel,1,1,1920,1080,157.3505121487356,256,0,0,0,Intel,i7,1.3,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.3,81465.12,Intel,Intel,0,1,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.6,intel,0
MSI,Gaming,15.6,8,Windows 10,2.2,78647.1408,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.6,nvidia,1
HP,Notebook,15.6,6,Windows 10,2.1,28185.12,AMD,AMD,0,0,1920,1080,141.21199808219862,0,1024,0,0,AMD,other,2.7,amd,1
Dell,Ultrabook,12.5,8,Windows 7,1.26,91288.3536,Intel,Intel,1,0,1920,1080,176.23257360658386,256,0,0,0,Intel,i5,2.4,intel,0
Dell,2 in 1 Convertible,15.0,4,Windows 10,2.08,27119.52,Intel,Intel,1,0,1920,1080,146.86047800548656,0,500,0,0,Intel,i3,2.4,intel,0
Asus,Notebook,15.6,4,Windows 10,2.65,16463.52,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,other,1.6,intel,0
Dell,Ultrabook,13.3,8,Windows 10,1.29,78694.56,Intel,Intel,1,0,3200,1800,276.053530085501,256,0,0,0,Intel,i7,2.7,intel,0
Dell,Notebook,15.6,4,Linux,2.18,27804.7008,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i5,2.5,intel,0
Lenovo,Gaming,15.6,16,Windows 10,2.6,54825.12,Intel,Nvidia,1,1,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.6,nvidia,1
MSI,Gaming,15.6,8,Windows 10,2.2,61218.72,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.8,nvidia,1
Lenovo,Netbook,12.5,16,Windows 10,1.3,87912.0,Intel,Intel,1,1,1920,1080,176.23257360658386,512,0,0,0,Intel,i7,2.5,intel,0
Razer,Gaming,14.0,16,Windows 10,1.95,186426.72,Intel,Nvidia,0,0,1920,1080,157.3505121487356,1024,0,0,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.3,24988.8528,Intel,Intel,1,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i3,2.4,intel,0
MSI,Gaming,17.3,16,Windows 10,2.7,85141.44,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.8,nvidia,1
Apple,Ultrabook,11.6,4,Mac OS X,1.08,51095.52,Intel,Intel,0,0,1366,768,135.0942111925629,0,0,256,0,Intel,i5,1.6,intel,0
HP,Notebook,15.6,4,Windows 10,2.1,25467.84,Intel,Intel,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i3,2.5,intel,0
HP,Ultrabook,14.0,8,Windows 7,1.54,117119.5632,Intel,Intel,0,0,2560,1440,209.8006828649808,256,0,0,0,Intel,i7,2.5,intel,0
Dell,Notebook,15.6,4,Windows 7,2.24,39267.36,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.3,intel,0
MSI,Gaming,15.6,8,Windows 10,2.3,62284.32,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.6,nvidia,1
Lenovo,Notebook,13.3,16,Windows 10,1.4,79866.72,Intel,Intel,0,1,1920,1080,165.6321180513006,512,0,0,0,Intel,i7,2.7,intel,0
Lenovo,Notebook,15.6,6,Windows 10,2.2,31838.5296,AMD,AMD,0,0,1920,1080,141.21199808219862,256,0,0,0,AMD,other,3.6,amd,1
Asus,Ultrabook,13.3,8,Windows 10,1.45,68198.4,Intel,Intel,0,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i7,2.5,intel,0
Acer,Notebook,15.6,4,Linux,2.4,19276.704,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i3,2.0,intel,0
Dell,2 in 1 Convertible,17.3,16,Windows 10,2.77,95850.72,Intel,Nvidia,1,0,1920,1080,127.33567457123111,512,0,0,0,Intel,i7,2.7,nvidia,1
HP,Notebook,14.0,4,Windows 7,1.54,58607.46719999999,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.3,intel,0
Asus,Gaming,15.6,16,Windows 10,2.5,85248.0,Intel,Nvidia,0,1,1920,1080,141.21199808219862,256,1024,0,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,14.0,4,Windows 10,1.6,46620.0,Intel,Intel,0,0,1366,768,111.93520355955211,0,500,0,0,Intel,i5,2.5,intel,0
Asus,Gaming,15.6,16,Windows 10,2.34,123876.0,Intel,Nvidia,0,1,1920,1080,141.21199808219862,256,1024,0,0,Intel,i7,2.6,nvidia,1
Lenovo,Notebook,15.6,8,No OS,2.3,30529.44,Intel,Intel,0,1,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.5,intel,0
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,96596.64,Intel,Intel,1,0,3200,1800,276.053530085501,256,0,0,0,Intel,i5,1.2,intel,0
Dell,Notebook,15.6,4,Linux,2.2,17262.72,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,other,1.6,intel,0
HP,Notebook,15.6,4,Windows 10,1.86,21258.72,AMD,AMD,0,0,1366,768,100.45466986113651,0,500,0,0,AMD,other,2.5,amd,1
Lenovo,Notebook,15.6,6,Windows 10,2.4,30316.32,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,0,0,0,Intel,i3,2.3,nvidia,1
Lenovo,Notebook,14.0,8,Windows 10,1.9,57116.16,Intel,Intel,0,1,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.3,intel,0
Dell,Notebook,15.6,4,Windows 10,2.2,23655.7872,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,other,1.6,intel,0
Asus,Notebook,15.6,4,Windows 10,2.0,18061.92,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,celeron,1.1,intel,0
Asus,Gaming,17.3,16,Windows 10,4.0,101232.0,Intel,Nvidia,0,1,1920,1080,127.33567457123111,128,1024,0,0,Intel,i7,2.6,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.29,26107.2,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i3,2.5,intel,0
Lenovo,Notebook,15.6,8,Windows 7,2.32,47685.6,Intel,AMD,0,0,1920,1080,141.21199808219862,0,0,0,1,Intel,i7,2.5,amd,1
MSI,Gaming,15.6,8,Windows 10,2.4,65481.12,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.6,nvidia,1
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,44382.7728,Intel,Intel,1,0,1920,1080,157.3505121487356,128,0,0,0,Intel,i5,2.3,intel,0
Asus,Ultrabook,13.3,8,Windows 10,1.2,38841.12,Intel,Intel,0,1,1920,1080,165.6321180513006,512,0,0,0,Intel,other,0.9,intel,0
Dell,Notebook,15.6,6,Windows 10,2.3,24455.52,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i3,2.4,intel,0
Acer,Notebook,15.6,4,Linux,2.4,15397.92,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,celeron,1.6,intel,0
Dell,Notebook,15.6,2,Windows 10,2.2,20193.12,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,celeron,1.6,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.6,47898.72,Intel,Nvidia,0,1,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.6,nvidia,1
HP,Notebook,15.6,6,Windows 10,2.04,29303.4672,AMD,AMD,0,0,1920,1080,141.21199808219862,0,0,0,1,AMD,other,2.9,amd,1
Dell,Notebook,15.6,8,Linux,2.3,42943.1472,Intel,AMD,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i7,2.7,amd,1
HP,Netbook,11.6,2,Windows 10,1.17,11135.52,Intel,Intel,0,0,1366,768,135.0942111925629,0,0,32,0,Intel,celeron,1.6,intel,0
Asus,Notebook,15.6,4,Windows 10,2.2,38378.6496,Intel,Nvidia,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i7,2.5,nvidia,1
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,33992.64,Intel,Intel,1,1,1920,1080,157.3505121487356,128,0,0,0,Intel,i7,2.5,intel,0
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,79866.72,Intel,Intel,1,1,3200,1800,276.053530085501,512,0,0,0,Intel,i7,2.5,intel,0
Lenovo,Notebook,14.0,2,Windows 10,1.5,12201.12,Intel,Intel,0,0,1366,768,111.93520355955211,0,0,64,0,Intel,celeron,1.6,intel,0
HP,Notebook,15.6,6,Windows 10,2.19,40705.92,Intel,AMD,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i7,2.5,amd,1
